165, 48145.234718
166, 48145.268577
167, 48145.302012
168, 48145.334402
169, 48145.369379
170, 48145.401522
171, 48145.435421
172, 48145.468937
173, 48145.504871
174, 48145.536304
175, 48145.570746
176, 48145.603452
177, 48145.636926
178, 48145.670443
179, 48145.704048
180, 48145.737446
181, 48145.770422
182, 48145.803720
183, 48145.837432
184, 48145.870673
185, 48145.903866
186, 48145.937421
187, 48145.970569
188, 48146.003943
189, 48146.037405
190, 48146.070519
191, 48146.104462
192, 48146.138101
193, 48146.170746
194, 48146.203787
195, 48146.237758
196, 48146.271203
197, 48146.304395
198, 48146.338456
199, 48146.370782
200, 48146.404457
201, 48146.437299
202, 48146.471517
203, 48146.504261
204, 48146.537744
205, 48146.571766
206, 48146.604169
207, 48146.638541
208, 48146.670982
209, 48146.704272
210, 48146.738894
211, 48146.771746
212, 48146.804786
213, 48146.837643
214, 48146.872706
215, 48146.905249
216, 48146.937751
217, 48146.972593
218, 48147.005102
219, 48147.037762
220, 48147.071367
221, 48147.104890
222, 48147.138792
223, 48147.172256
224, 48147.206184
225, 48147.239418
226, 48147.273845
227, 48147.306460
228, 48147.340281
229, 48147.374424
230, 48147.408369
231, 48147.441575
232, 48147.474879
233, 48147.508604
234, 48147.542391
235, 48147.575553
236, 48147.609477
237, 48147.641928
238, 48147.675451
239, 48147.708746
240, 48147.742861
241, 48147.776006
242, 48147.809129
243, 48147.842637
244, 48147.875974
245, 48147.909602
246, 48147.943220
247, 48147.976785
248, 48148.008895
249, 48148.042598
250, 48148.075976
251, 48148.109559
252, 48148.142466
253, 48148.176788
254, 48148.209031
255, 48148.242737
256, 48148.276711
257, 48148.309192
258, 48148.342905
259, 48148.376638
260, 48148.409595
261, 48148.442542
262, 48148.476779
263, 48148.510606
264, 48148.542861
265, 48148.576948
266, 48148.609581
267, 48148.643948
268, 48148.676175
269, 48148.709546
270, 48148.744764
271, 48148.776715
272, 48148.809589
273, 48148.844225
274, 48148.876300
275, 48148.909525
276, 48148.943444
277, 48148.976857
278, 48149.010238
279, 48149.043305
280, 48149.076359
281, 48149.109744
282, 48149.144121
283, 48149.176453
284, 48149.210423
285, 48149.243785
286, 48149.277035
287, 48149.310519
288, 48149.344746
289, 48149.376573
290, 48149.409952
291, 48149.443853
292, 48149.477660
293, 48149.510900
294, 48149.543729
295, 48149.577104
296, 48149.610062
297, 48149.643391
298, 48149.677520
299, 48149.711311
300, 48149.744503
301, 48149.778142
302, 48149.811453
303, 48149.845297
304, 48149.879326
305, 48149.912163
306, 48149.946631
307, 48149.980854
308, 48150.013167
309, 48150.046801
310, 48150.080117
311, 48150.114077
312, 48150.148072
313, 48150.181264
314, 48150.215280
315, 48150.248605
316, 48150.282047
317, 48150.315627
318, 48150.349657
319, 48150.382965
320, 48150.417639
321, 48150.450087
322, 48150.483485
323, 48150.517211
324, 48150.550834
325, 48150.584931
326, 48150.617806
327, 48150.652248
328, 48150.685486
329, 48150.720154
330, 48150.752835
331, 48150.785641
332, 48150.819453
333, 48150.853024
334, 48150.887516
335, 48150.920522
336, 48150.954154
337, 48150.988675
338, 48151.021693
339, 48151.056731
340, 48151.088532
341, 48151.122839
342, 48151.155337
343, 48151.189433
344, 48151.223775
345, 48151.256032
346, 48151.291334
347, 48151.323598
348, 48151.357198
349, 48151.390684
350, 48151.425063
351, 48151.458460
352, 48151.491457
353, 48151.524985
354, 48151.558509
355, 48151.592946
356, 48151.625642
357, 48151.659745
358, 48151.692891
359, 48151.726774
360, 48151.760776
361, 48151.793574
362, 48151.828746
363, 48151.860878
364, 48151.895286
365, 48151.928407
366, 48151.962493
367, 48151.995331
368, 48152.029666
369, 48152.062605
370, 48152.096244
371, 48152.130257
372, 48152.163096
373, 48152.197522
374, 48152.232174
375, 48152.264495
376, 48152.297624
377, 48152.332693
378, 48152.364710
379, 48152.398644
380, 48152.432902
381, 48152.468103
382, 48152.502290
383, 48152.535891
384, 48152.566571
385, 48152.601732
386, 48152.633820
387, 48152.667451
388, 48152.700748
389, 48152.734797
390, 48152.768339
391, 48152.802443
392, 48152.836723
393, 48152.869227
394, 48152.902620
395, 48152.936894
396, 48152.969760
397, 48153.003185
398, 48153.036767
399, 48153.070669
400, 48153.105272
401, 48153.138218
402, 48153.171282
403, 48153.206571
404, 48153.239345
405, 48153.271840
406, 48153.306441
407, 48153.339433
408, 48153.372853
409, 48153.406492
410, 48153.440749
411, 48153.474564
412, 48153.508503
413, 48153.540830
414, 48153.576547
415, 48153.608073
416, 48153.641484
417, 48153.676744
418, 48153.708440
419, 48153.741885
420, 48153.776157
421, 48153.808899
422, 48153.842127
423, 48153.875257
424, 48153.908838
425, 48153.941939
426, 48153.976733
427, 48154.009211
428, 48154.042160
429, 48154.075735
430, 48154.108795
431, 48154.142226
432, 48154.175576
433, 48154.209542
434, 48154.242325
435, 48154.276151
436, 48154.309210
437, 48154.343110
438, 48154.375794
439, 48154.409115
440, 48154.443146
441, 48154.475914
442, 48154.509207
443, 48154.543884
444, 48154.576055
445, 48154.609410
446, 48154.642574
447, 48154.676271
448, 48154.709638
449, 48154.743211
450, 48154.776169
451, 48154.809917
452, 48154.842771
453, 48154.876364
454, 48154.909542
455, 48154.943397
456, 48154.976368
457, 48155.009835
458, 48155.044951
459, 48155.076621
460, 48155.109634
461, 48155.143780
462, 48155.176556
463, 48155.209696
464, 48155.243700
465, 48155.276384
466, 48155.309731
467, 48155.343512
468, 48155.376922
469, 48155.410505
470, 48155.444648
471, 48155.476949
472, 48155.510420
473, 48155.543196
474, 48155.577790
475, 48155.610109
476, 48155.643407
477, 48155.676593
478, 48155.710214
479, 48155.743509
480, 48155.778127
481, 48155.810736
482, 48155.843485
483, 48155.877117
484, 48155.910254
485, 48155.943618
486, 48155.976996
487, 48156.010856
488, 48156.044179
489, 48156.077563
490, 48156.110435
491, 48156.144233
492, 48156.177650
493, 48156.212719
494, 48156.245146
495, 48156.278872
496, 48156.312292
497, 48156.345543
498, 48156.380473
499, 48156.413034
500, 48156.446911
501, 48156.480514
502, 48156.514493
503, 48156.547284
504, 48156.582027
505, 48156.614586
506, 48156.648254
507, 48156.681607
508, 48156.716817
509, 48156.748946
510, 48156.783221
511, 48156.816828
512, 48156.850074
513, 48156.884066
514, 48156.917331
515, 48156.950751
516, 48156.985521
517, 48157.019351
518, 48157.051230
519, 48157.085864
520, 48157.118821
521, 48157.152140
522, 48157.185632
523, 48157.219474
524, 48157.252829
525, 48157.286660
526, 48157.320086
527, 48157.354000
528, 48157.387795
529, 48157.420626
530, 48157.454735
531, 48157.486958
532, 48157.522111
533, 48157.553935
534, 48157.588931
535, 48157.620999
536, 48157.653850
537, 48157.687415
538, 48157.720852
539, 48157.754170
540, 48157.787375
541, 48157.820788
542, 48157.854573
543, 48157.888115
544, 48157.921062
545, 48157.953916
546, 48157.987643
547, 48158.021677
548, 48158.054088
549, 48158.087578
