391, 47673.813112
392, 47673.845764
393, 47673.879929
394, 47673.913289
395, 47673.913627
396, 47673.948482
397, 47673.981871
398, 47674.013555
399, 47674.048399
400, 47674.081958
401, 47674.114810
402, 47674.148385
403, 47674.181670
404, 47674.215564
405, 47674.249124
406, 47674.284750
407, 47674.316546
408, 47674.350159
409, 47674.383923
410, 47674.417270
411, 47674.451142
412, 47674.484148
413, 47674.517764
414, 47674.551883
415, 47674.584839
416, 47674.618825
417, 47674.652242
418, 47674.685609
419, 47674.719387
420, 47674.754530
421, 47674.787120
422, 47674.819925
423, 47674.854730
424, 47674.887323
425, 47674.921314
426, 47674.955511
427, 47674.988890
428, 47675.022586
429, 47675.055600
430, 47675.089663
431, 47675.123541
432, 47675.157259
433, 47675.191028
434, 47675.224677
435, 47675.257652
